paper_id,short_title,year_month,coarse_topic,main_model_stage,title,source,source_url,raw_order,raw_author_name,v4_group,departed_mark,manual_note
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,4,Huajian Xin,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,5,Haocheng Wang,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,6,Wanjia Zhao,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,7,Liyue Zhang,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,8,Zhe Fu,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,9,Qihao Zhu,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,10,Dejian Yang,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,11,Z. F. Wu,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,12,Zhibin Gou,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,13,Shirong Ma,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,14,Hongxuan Tang,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,15,Yuxuan Liu,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,16,Wenjun Gao,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,17,Daya Guo,,,
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,18,Chong Ruan,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,1,Chenggang Zhao,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,2,Chengqi Deng,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,3,Chong Ruan,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,4,Damai Dai,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,5,Huazuo Gao,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,6,Jiashi Li,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,7,Liyue Zhang,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,8,Panpan Huang,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,9,Shangyan Zhou,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,10,Shirong Ma,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,11,Wenfeng Liang,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,12,Ying He,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,13,Yuqing Wang,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,14,Yuxuan Liu,,,
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,15,Y. X. Wei,,,
2510.18234,DeepSeek-OCR,2025-10,OCR,,DeepSeek-OCR: Contexts Optical Compression,hf_api,https://huggingface.co/papers/2510.18234,1,Haoran Wei,,,
2510.18234,DeepSeek-OCR,2025-10,OCR,,DeepSeek-OCR: Contexts Optical Compression,hf_api,https://huggingface.co/papers/2510.18234,2,Yaofeng Sun,,,
2510.18234,DeepSeek-OCR,2025-10,OCR,,DeepSeek-OCR: Contexts Optical Compression,hf_api,https://huggingface.co/papers/2510.18234,3,Yukun Li,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,1,Zhihong Shao,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,2,Yuxiang Luo,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,3,Chengda Lu,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,4,Z. Z. Ren,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,5,Jiewen Hu,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,6,Tian Ye,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,7,Zhibin Gou,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,8,Shirong Ma,,,
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,9,Xiaokang Zhang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,1,DeepSeek-AI,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,2,Aixin Liu,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,3,Aoxue Mei,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,4,Bangcai Lin,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,5,Bing Xue,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,6,Bingxuan Wang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,7,Bingzheng Xu,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,8,Bochao Wu,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,9,Bowei Zhang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,10,Chaofan Lin,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,11,Chen Dong,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,12,Chengda Lu,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,13,Chenggang Zhao,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,14,Chengqi Deng,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,15,Chenhao Xu,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,16,Chong Ruan,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,17,Damai Dai,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,18,Daya Guo,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,19,Dejian Yang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,20,Deli Chen,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,21,Erhang Li,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,22,Fangqi Zhou,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,23,Fangyun Lin,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,24,Fucong Dai,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,25,Guangbo Hao,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,26,Guanting Chen,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,27,Guowei Li,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,28,H. Zhang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,29,Hanwei Xu,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,30,Hao Li,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,31,Haofen Liang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,32,Haoran Wei,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,33,Haowei Zhang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,34,Haowen Luo,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,35,Haozhe Ji,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,36,Honghui Ding,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,37,Hongxuan Tang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,38,Huanqi Cao,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,39,Huazuo Gao,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,40,Hui Qu,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,41,Hui Zeng,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,42,Jialiang Huang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,43,Jiashi Li,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,44,Jiaxin Xu,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,45,Jiewen Hu,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,46,Jingchang Chen,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,47,Jingting Xiang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,48,Jingyang Yuan,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,49,Jingyuan Cheng,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,50,Jinhua Zhu,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,51,Jun Ran,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,52,Junguang Jiang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,53,Junjie Qiu,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,54,Junlong Li,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,55,Junxiao Song,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,56,Kai Dong,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,57,Kaige Gao,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,58,Kang Guan,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,59,Kexin Huang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,60,Kexing Zhou,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,61,Kezhao Huang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,62,Kuai Yu,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,63,Lean Wang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,64,Lecong Zhang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,65,Lei Wang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,66,Liang Zhao,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,67,Liangsheng Yin,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,68,Lihua Guo,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,69,Lingxiao Luo,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,70,Linwang Ma,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,71,Litong Wang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,72,Liyue Zhang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,73,M. S. Di,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,74,M. Y Xu,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,75,Mingchuan Zhang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,76,Minghua Zhang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,77,Minghui Tang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,78,Mingxu Zhou,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,79,Panpan Huang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,80,Peixin Cong,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,81,Peiyi Wang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,82,Qiancheng Wang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,83,Qihao Zhu,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,84,Qingyang Li,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,85,Qinyu Chen,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,86,Qiushi Du,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,87,Ruiling Xu,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,88,Ruiqi Ge,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,89,Ruisong Zhang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,90,Ruizhe Pan,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,91,Runji Wang,,,
2512.02556,DeepSeek-V3.2,2025-12,主模型,V3.2,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,hf_api,https://huggingface.co/papers/2512.02556,92,Runqiu Yin,,,
