paper_id,short_title,stage,year_month,clean_author_name,raw_author_name_from_clean_table,raw_author_name_from_role_list,role_groups,role_groups_zh,is_research_engineering,is_data_annotation,is_business_compliance,is_author_list_only_unspecified,departed_mark,in_clean_author_table,in_role_appendix,role_source_note
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Kexin Huang,Kexin Huang,Kexin Huang*,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Kexing Zhou,Kexing Zhou,Kexing Zhou,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Kezhao Huang,Kezhao Huang,Kezhao Huang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Kuai Yu,Kuai Yu,Kuai Yu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Lean Wang,Lean Wang,Lean Wang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Lecong Zhang,Lecong Zhang,Lecong Zhang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Lei Wang,Lei Wang,Lei Wang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Lei Xu,Lei Xu,Lei Xu,Data Annotation,数据标注,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Leyi Xia,Leyi Xia,Leyi Xia,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Liang Zhao,Liang Zhao,Liang Zhao,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Liangsheng Yin,Liangsheng Yin,Liangsheng Yin*,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Lihua Guo,Lihua Guo,Lihua Guo,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Lingxiao Luo,Lingxiao Luo,Lingxiao Luo,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Linwang Ma,Linwang Ma,Linwang Ma,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Litong Wang,Litong Wang,Litong Wang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Liyue Zhang,Liyue Zhang,Liyue Zhang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,M. S. Di,M. S. Di,M.S. Di,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,M. Y Xu,M. Y Xu,M.Y Xu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Meng Li,Meng Li,Meng Li,Data Annotation,数据标注,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Miaojun Wang,Miaojun Wang,Miaojun Wang,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Mingchuan Zhang,Mingchuan Zhang,Mingchuan Zhang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Minghua Zhang,Minghua Zhang,Minghua Zhang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Minghui Tang,Minghui Tang,Minghui Tang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Mingming Li,Mingming Li,Mingming Li,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Mingxu Zhou,Mingxu Zhou,Mingxu Zhou,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Ning Tian,Ning Tian,Ning Tian,Data Annotation,数据标注,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Panpan Huang,Panpan Huang,Panpan Huang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Peixin Cong,Peixin Cong,Peixin Cong,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Peiyi Wang,Peiyi Wang,Peiyi Wang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Peng Zhang,Peng Zhang,Peng Zhang,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Qiancheng Wang,Qiancheng Wang,Qiancheng Wang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Qihao Zhu,Qihao Zhu,Qihao Zhu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Qingyang Li,Qingyang Li,Qingyang Li,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Qinyu Chen,Qinyu Chen,Qinyu Chen,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Qiushi Du,Qiushi Du,Qiushi Du,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,R. J. Chen,R. J. Chen,R.J. Chen,Data Annotation,数据标注,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,R. L. Jin,R. L. Jin,R.L. Jin,Data Annotation,数据标注,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Ruiling Xu,Ruiling Xu,Ruiling Xu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Ruiqi Ge,Ruiqi Ge,Ruiqi Ge,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Ruisong Zhang,Ruisong Zhang,Ruisong Zhang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Ruizhe Pan,Ruizhe Pan,Ruizhe Pan,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Runji Wang,Runji Wang,Runji Wang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Runqiu Yin,Runqiu Yin,Runqiu Yin,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Runxin Xu,Runxin Xu,Runxin Xu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Ruomeng Shen,Ruomeng Shen,Ruomeng Shen,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Ruoyu Zhang,Ruoyu Zhang,Ruoyu Zhang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Ruyi Chen,Ruyi Chen,Ruyi Chen,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,S. H. Liu,S. H. Liu,S.H. Liu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,S. S. Li,S. S. Li,S.S. Li,Data Annotation,数据标注,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Shanghao Lu,Shanghao Lu,Shanghao Lu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Shangmian Sun,Shangmian Sun,Shangmian Sun,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Shangyan Zhou,Shangyan Zhou,Shangyan Zhou,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Shanhuang Chen,Shanhuang Chen,Shanhuang Chen,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Shaofei Cai,Shaofei Cai,Shaofei Cai,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Shaoqing Wu,Shaoqing Wu,Shaoqing Wu,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Shaoyuan Chen,Shaoyuan Chen,Shaoyuan Chen,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Shengding Hu,Shengding Hu,Shengding Hu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Shengfeng Ye,Shengfeng Ye,Shengfeng Ye,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Shengyu Liu,Shengyu Liu,Shengyu Liu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Shiqiang Hu,Shiqiang Hu,Shiqiang Hu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Shirong Ma,Shirong Ma,Shirong Ma,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Shiyu Wang,Shiyu Wang,Shiyu Wang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Shuang Zhou,Shuang Zhou,Shuang Zhou,Data Annotation,数据标注,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Shuiping Yu,Shuiping Yu,Shuiping Yu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Shunfeng Zhou,Shunfeng Zhou,Shunfeng Zhou,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Shuting Pan,Shuting Pan,Shuting Pan,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Songyang Zhou,Songyang Zhou,Songyang Zhou,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,T. Wang,T. Wang,T.Wang,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Tao Ni,Tao Ni,Tao Ni,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Tao Yun,Tao Yun,Tao Yun,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Tian Pei,Tian Pei,Tian Pei,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Tian Ye,Tian Ye,Tian Ye,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Tianyu Sun,Tianyu Sun,Tianyu Sun,Data Annotation,数据标注,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Tianyuan Yue,Tianyuan Yue,Tianyuan Yue,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,W. L. Xiao,W. L. Xiao,W.L. Xiao,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Wangding Zeng,Wangding Zeng,Wangding Zeng,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Wei An,Wei An,Wei An,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Wen Liu,Wen Liu,Wen Liu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Wenfeng Liang,Wenfeng Liang,Wenfeng Liang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Wenjie Pang,Wenjie Pang,Wenjie Pang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Wenjing Luo,Wenjing Luo,Wenjing Luo,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Wenjun Gao,Wenjun Gao,Wenjun Gao,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Wentao Zhang,Wentao Zhang,Wentao Zhang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,X. Q. Li,X. Q. Li,X.Q. Li,Data Annotation,数据标注,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xi Gao,Xi Gao,Xi Gao,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xiangwen Wang,Xiangwen Wang,Xiangwen Wang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xiangyue Jin,Xiangyue Jin,Xiangyue Jin,Data Annotation,数据标注,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xianzu Wang,Xianzu Wang,Xianzu Wang,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xiao Bi,Xiao Bi,Xiao Bi,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xiaodong Liu,Xiaodong Liu,Xiaodong Liu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xiaohan Wang,Xiaohan Wang,Xiaohan Wang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xiaojin Shen,Xiaojin Shen,Xiaojin Shen,Data Annotation,数据标注,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xiaokang Chen,Xiaokang Chen,Xiaokang Chen,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xiaokang Zhang,Xiaokang Zhang,Xiaokang Zhang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xiaosha Chen,Xiaosha Chen,Xiaosha Chen,Data Annotation,数据标注,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xiaotao Nie,Xiaotao Nie,Xiaotao Nie,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xiaowen Sun,Xiaowen Sun,Xiaowen Sun,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xiaoxiang Wang,Xiaoxiang Wang,Xiaoxiang Wang,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xin Cheng,Xin Cheng,Xin Cheng,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xin Liu,Xin Liu,Xin Liu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xin Xie,Xin Xie,Xin Xie,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xingchao Liu,Xingchao Liu,Xingchao Liu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xingkai Yu,Xingkai Yu,Xingkai Yu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xingyou Li,Xingyou Li,Xingyou Li,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xinnan Song,Xinnan Song,Xinnan Song,Data Annotation,数据标注,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xinyi Zhou,Xinyi Zhou,Xinyi Zhou,Data Annotation,数据标注,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xinyu Yang,Xinyu Yang,Xinyu Yang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xinyuan Li,Xinyuan Li,Xinyuan Li*,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xu Chen,Xu Chen,Xu Chen,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xuecheng Su,Xuecheng Su,Xuecheng Su,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xuehai Pan,Xuehai Pan,Xuehai Pan,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
2512.02556,DeepSeek-V3.2,V3.2,2025-12,Xuheng Lin,Xuheng Lin,Xuheng Lin,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
